revenue_rank,creator_id,creator_name,campaigns_observed,brands_observed,followers,avg_views,creator_power_score,mean_predicted_revenue,median_predicted_revenue,mean_actual_revenue,total_actual_revenue,mean_expected_orders,mean_expected_roi_pct,median_absolute_percentage_error
145,quequenhacua,quequenhacua,1,1,95900.0,22130.85714285714,47.080397032447024,304177348.84048,304177348.84048,204330697.72,204330697.72,2464.0,4340.5452385471535,48.86522301083837
146,skincaredungcach.byson,skincaredungcach.byson,6,6,633400.0,31671.444444444445,50.57487305910152,301490926.7420159,43465546.66507899,211524416.02166665,1269146496.1299999,1406.3333333333333,566.3834819053083,65.2885525628243
147,songiagoc,songiagoc,3,3,226600.0,9794.23076923077,46.89695011569439,300810811.7243502,230056688.7622128,314786614.7833333,944359844.3499999,2942.0,1758.4957476349966,47.205906414230434
148,hoanhathuynhofficial,hoanhathuynhofficial,1,1,1000000.0,19408.75,50.47246772071411,300587064.8465554,300587064.8465554,470248085.26,470248085.26,336.0,320.8218907851775,36.0790454510068
149,blancperfume3,blancperfume3,1,1,22700.0,5072.32,42.10379395837143,297615045.03413314,297615045.03413314,205307153.29,205307153.29,2688.0,10316.52657619466,44.96087460418225
150,myphamthiennhien06,myphamthiennhien06,1,1,4587.0,1117.9324324324325,36.81019523224836,295372850.788895,295372850.788895,209256532.68,209256532.68,1013.0,10238.049777611324,41.1534669938291
151,becacanh23,becacanh23,1,1,6998.0,11260.458498023716,41.76291491054229,290088873.3038101,290088873.3038101,191210955.92,191210955.92,1485.0,10053.110565633353,51.71142882899413
152,lepthelittlekid,lepthelittlekid,7,7,859700.0,35100.0,51.34070505406599,284173142.55213946,41373306.61591262,316788516.71428573,2217519617.0,2312.285714285714,362.7688723659361,77.2698188744733
153,diemquynh254nickduynhat,diemquynh254nickduynhat,1,1,434500.0,18202.979166666668,49.06020348590862,276737614.15537554,276737614.15537554,170519233.72,170519233.72,1417.0,791.6747061392997,62.29114342009696
154,nganhuane,nganhuane,24,24,2600000.0,568760.7666666666,58.24125368636592,274019952.29084504,136021316.37126037,382502937.46333337,9180070499.12,1341.625,47.54920507968578,35.926961888371764
155,masilraonvietnamofficial,masilraonvietnamofficial,1,1,18800.0,1301.1724137931035,39.280177697148446,271271656.0080435,271271656.0080435,689187761.68,689187761.68,281.0,9394.507960281522,60.63893309034136
156,khuyenduong299,khuyenduong299,5,5,1600000.0,302393.0,56.312409447176414,270055969.8168443,84258479.0450526,236502845.76,1182514228.8,1197.6,136.29897358973872,8.676977434805734
157,maioanh119,maioanh119,1,1,56300.0,149704.04761904763,49.81238014237624,269475487.687663,269475487.687663,281513679.48,281513679.48,1380.0,6600.989036638157,4.276236882901546
158,phuongsenaofficial,phuongsenaofficial,1,1,3992.0,2941.08,38.3941117927662,268771485.6668849,268771485.6668849,944516876.43,944516876.43,157.0,9307.001998340971,71.54402505937605
159,maitrinh0912,maitrinh0912,20,20,445300.0,141440.875,52.91433524828345,267459073.1001192,176493441.047903,385008568.478,7700171369.559999,1401.1,740.8773912871477,58.198941752811606
160,shopcomyphamthiennhien,shopcomyphamthiennhien,1,1,2209.0,529.2646592709984,34.28732185547074,265009254.1073836,265009254.1073836,639985955.44,639985955.44,909.0,9175.323893758426,58.59139534942048
161,seemeevn,seemeevn,1,1,37400.0,42785.8,46.8468628088969,264813802.30986136,264813802.30986136,7095845574.26,7095845574.26,732.0,9168.483080845148,96.26804445589309
162,caothingocbich1,caothingocbich1,1,1,1100000.0,8262.613924050633,49.03094179462495,263927065.1689934,263927065.1689934,252424794.0,252424794.0,2138.0,235.90717385144612,4.556712114814448
163,shopdanang8,shopdanang8,3,3,22400.0,7618.405405405405,42.84014041012957,259729451.3919358,100233586.76509641,278661751.54,835985254.62,1655.0,8990.530798717751,22.953774291170873
164,blancforhervn,blancforhervn,1,1,22100.0,4237.633333333333,41.727676986741876,258773441.43823576,258773441.43823576,121963531.51,121963531.51,2337.0,8957.07045033825,112.17280135662395
165,cl.beautyy,cl.beautyy,7,7,318500.0,29654.25,49.486783239124385,257824206.38538197,62150030.27238098,295100536.80714285,2065703757.65,1211.7142857142858,1033.2932148808,21.338752290494387
166,solaireview,solaireview,2,2,211000.0,62146.97727272727,50.22427788046471,254653657.21672773,254653657.21672773,304688545.81,609377091.62,950.5,1589.645118973549,29.710719317380693
167,hong.ugc,hong.ugc,1,1,6563.0,170421.5625,46.72024173493657,253756487.505376,253756487.505376,337359599.7,337359599.7,930.0,8781.47706268816,24.7816016704338
168,pndy_th,pndy_th,1,1,75800.0,322744.0,51.70347484955805,242925147.3268161,242925147.3268161,398106668.61,398106668.61,1084.0,4386.74414587787,38.97988492004023
169,justvuduy16,justvuduy16,10,10,1100000.0,68943.55102040817,52.93633503401461,242591026.09225744,39648922.24075849,271173154.967,2711731549.67,1326.0,208.75221502650942,26.09862529285848
170,vn_nvtm262,vn_nvtm262,1,1,468000.0,634579.1428571428,55.785346939626166,238816496.8497197,238816496.8497197,294291059.72,294291059.72,400.0,614.4083239094178,18.850237218575714
171,threadvn,threadvn,1,1,39200.0,581361.0,51.776070394886155,238437131.87753373,238437131.87753373,1600200.03,1600200.03,1515.0,8245.29961571368,14800.457905724055
172,trioderma.vietnam,trioderma.vietnam,1,1,30200.0,4089.691056910569,42.14587126034792,237901651.197316,237901651.197316,1531437659.34,1531437659.34,1402.0,8226.55779190606,84.46546944001338
173,2018linhdan,2018linhdan,1,1,63900.0,174200.9,50.290848990732385,235520362.69887602,235520362.69887602,357820174.48,357820174.48,1576.0,5060.070544263324,34.17912697596089
174,nhilayworld1,nhilayworld1,14,14,1200000.0,24938.827751892837,51.22182240808675,231941427.4717634,168646765.68979585,217986290.7007143,3051808069.81,1298.642857142857,170.5983320503906,105.65376670805017
175,tfit_vietnam,tfit_vietnam,1,1,127000.0,6871.435294117647,45.33930906591594,229417704.05120313,229417704.05120313,5952384056.34,5952384056.34,156.0,2429.014060406964,96.1457845817787
176,kenhlamdepbeautytok,kenhlamdepbeautytok,1,1,8240.0,2796.934482758621,39.424469927505,226770658.89680296,226770658.89680296,430984147.98,430984147.98,1011.0,7836.973061388103,47.38306270435581
177,kencacuame,kencacuame,1,1,1061.0,517.4067796610169,33.10855696959597,225253639.3752986,225253639.3752986,345069483.99,345069483.99,132.0,7783.87737813545,34.72223716489913
178,hg.rv,hg.rv,3,3,29200.0,48986.0,46.714861931588075,223964854.6123067,48424079.19669537,157933211.15333334,473799633.46,2116.0,7738.769911430733,51.31767878039013
179,p_shiri,p_shiri,1,1,1500000.0,455066.6,56.97303297695965,221186841.86588246,221186841.86588246,301166426.05,301166426.05,1791.0,106.44105240815695,26.556607000688466
180,lailathangnaya,lailathangnaya,1,1,1461.0,17228.90163934426,40.12554766407665,220645550.78970984,220645550.78970984,188958417.29,188958417.29,1591.0,7622.594277639844,16.769368601917677
181,ngocbeauty01,ngocbeauty01,6,6,6882.0,6643.35132032147,40.75174041332608,220305245.76402593,135304861.61923036,274798511.49,1648791068.94,1382.5,7610.683601740908,29.584938353710964
182,yangho.lendo,yangho.lendo,1,1,15200.0,24485.47619047619,44.41160827233798,218824930.69826627,218824930.69826627,282523448.5,282523448.5,1283.0,7558.872574439319,22.546276473661877
183,trimuntrithamcafune,trimuntrithamcafune,1,1,82400.0,2184.0397350993376,42.535536787136735,218740323.94521028,218740323.94521028,781236103.59,781236103.59,366.0,3616.4618146030875,72.00074050085027
184,noiha377,noiha377,2,2,8065.0,179577.62179487178,46.677079639008184,218216091.45574707,218216091.45574707,1090144243.18,2180288486.36,1524.0,7537.563200951148,62.48132503239087
185,fangrongmayman_,fangrongmayman_,1,1,1009.0,15667.816326530612,39.375112207863,217656933.1175045,217656933.1175045,94606057.41,94606057.41,1114.0,7517.992659112658,130.06659306626793
186,binhduongkhoinghiep,binhduongkhoinghiep,2,2,5175.0,35085.830154491705,43.12152269109069,214590630.7621494,214590630.7621494,345842378.72,691684757.44,1712.5,7410.672076675228,28.183384184628643
187,chang_shu_go,chang_shu_go,12,12,1900000.0,261902.33333333337,56.31139159982972,213030088.38478497,95359571.33451353,230435137.55666664,2765221650.68,1058.0833333333333,56.969538809841545,65.8535756609168
188,gonpinkk,gonpinkk,4,4,3300000.0,376344.4583333334,57.84241765663537,212334541.18931282,80309429.96178627,173273461.4925,693093845.97,948.25,-9.918679495443055,27.647467975950658
189,co.ba.ho.la_93,co.ba.ho.la_93,1,1,456300.0,17433.72131147541,49.05577154347174,212171786.02320996,212171786.02320996,167787108.49,167787108.49,1718.0,550.9763323087748,26.45297242002072
190,hienluongxink,hienluongxink,2,2,3100000.0,195751.00793650793,56.42360631448952,210963747.74126232,210963747.74126232,217754450.07999998,435508900.15999997,1888.0,-4.726049407171862,4.7964839967103075
191,oni_2183,oni_2183,7,7,159000.0,168503.07692307694,51.642853381473344,209740514.1607142,79164285.86455995,493726320.11,3456084240.77,995.8571428571429,1746.7718227987411,55.2850723386513
192,linhhoangshop1,linhhoangshop1,1,1,20500.0,4914.522321428572,41.88687594700109,209303852.9493169,209303852.9493169,59705848.28,59705848.28,1227.0,7225.634853226092,250.55837741012144
193,hathuhue555,hathuhue555,3,3,20300.0,5757.760869565217,42.16635320404061,208639052.545737,75275672.57621078,228840488.90666667,686521466.72,968.3333333333334,7202.366839100795,23.272266802237205
194,hoaiumeow,hoaiumeow,1,1,593800.0,224920.7272727273,54.22409002723828,208474006.15223086,208474006.15223086,257407229.65,257407229.65,1395.0,391.51837085403025,19.010042400248157
195,myphamthiennhien2683,myphamthiennhien2683,1,1,3526.0,1210.0368098159508,36.54950319282834,208022754.00082123,208022754.00082123,100755695.31,100755695.31,714.0,7180.796390028742,106.46252637211961
196,ahc.vietnam,ahc.vietnam,1,1,112900.0,4931.596153846154,44.53948238711088,203515331.90260515,203515331.90260515,9958949945.79,9958949945.79,1457.0,2423.6622202271674,97.95645792969732
197,hinhycosmetics,hinhycosmetics,11,11,799600.0,62374.31578947369,52.29841154197984,200980732.77017733,60685581.33479887,651648241.379091,7168130655.170001,521.3636363636364,251.8922284620413,52.9459173007205
198,dinhtrankieu_oanh,dinhtrankieu_oanh,3,3,13800.0,16547.066666666666,43.532406713125184,197147524.9921691,49307374.90952162,189870558.54666665,569611675.64,979.6666666666666,6800.1633747259175,53.549706240354396
199,minhhaireview2,minhhaireview2,2,2,536000.0,106541.4125,52.24375194882897,194754199.10185468,194754199.10185468,1108038491.645,2216076983.29,1562.0,408.68634093768014,61.08261706571285
200,emxinh.review0,emxinh.review0,2,2,3847.0,7056.013687600644,39.73417191524446,193435368.45133516,193435368.45133516,113201440.545,226402881.09,116.5,6670.237895796731,39.74230115070455
201,pinkybaotran,pinkybaotran,2,2,2000000.0,336914.85714285716,45.66009750160573,192648868.52025977,192648868.52025977,328906817.885,657813635.77,1552.5,34.85420796418184,149.59615275347684
202,call.melingmakeup,call.melingmakeup,2,2,7177.0,20911.274733637747,42.722810055586635,192559377.03603962,192559377.03603962,232238804.59,464477609.18,1417.5,6639.578196261387,23.78677737796361
203,caothikimchi94,caothikimchi94,2,2,488400.0,5846.876237623763,46.863038814758085,191615127.53641146,191615127.53641146,212266496.90999997,424532993.81999993,1607.5,449.2653123484358,34.68130425977748
204,vickiee.bae,vickiee.bae,5,5,845300.0,105788.66666666669,53.367892406045236,191278368.51933607,88694087.59293087,256512916.342,1282564581.71,866.2,216.7984336059038,28.846180328006817
205,thuthuy.official,thuthuy.official,2,2,407200.0,35070.490909090906,50.17973283970194,190555566.7916235,190555566.7916235,367182559.58000004,734365119.1600001,893.0,555.1517522305327,42.55802594255757
206,doxinh_1103,doxinh_1103,1,1,1360.0,9538.826086956522,38.914190327837275,188914415.91526526,188914415.91526526,36994360.15,36994360.15,116.0,6512.004557034284,410.6573411441075
207,maymantienden,maymantienden,1,1,12000.0,362.0,36.20632860032012,187278298.4364511,187278298.4364511,171204513.44,171204513.44,642.0,6454.740445275787,9.388645587363149
208,samngofficial,samngofficial,1,1,2200000.0,913026.75,58.86310797880188,186338951.54155576,186338951.54155576,833356278.13,833356278.13,831.0,18.579332799171848,77.63994147140897
209,mohon_haman,mohon_haman,1,1,34100.0,63251.27777777778,47.431161146157834,185503298.8898155,185503298.8898155,93294662.3,93294662.3,114.0,6392.615461143542,98.83591870809045
210,renleel,renleel,1,1,197500.0,3770.6666666666665,44.9074138228072,182633953.22669467,182633953.22669467,238677753.75,238677753.75,204.0,1194.6204279360634,23.4809485353242
211,cafuneflux_vietnam,cafuneflux_vietnam,1,1,61600.0,787.1351351351351,40.18634001541867,182534628.51194096,182534628.51194096,319093846.79,319093846.79,306.0,4048.514284362294,42.79594221317923
212,linhnhirv.68,linhnhirv.68,2,2,61400.0,26006.77247536946,46.41340463654591,182267397.69082457,182267397.69082457,265058586.825,530117173.65,1720.0,4055.9341493021884,44.15165392356573
213,vietquan92qn,vietquan92qn,1,1,385500.0,84954.25,51.741858467691394,181869773.4787801,181869773.4787801,130867638.48,130867638.48,1825.0,560.4868556946617,38.972304834991384
214,vienvibi_899,vienvibi_899,9,9,11300000.0,364660.6666666667,59.503338429747835,180726200.5242463,106656833.5435989,372886803.6622222,3355981232.96,985.1111111111111,-36.745829816513805,53.56759002984528
215,khaihoatzq,khaihoatzq,1,1,25600.0,1802.109375,40.364821537169135,180364310.21644774,180364310.21644774,741934400.63,741934400.63,958.0,6212.750857575671,75.68999226032724
216,baongoc.baongoc,baongoc.baongoc,2,2,1200000.0,24001.37909090909,51.08529194526693,179199718.8386829,179199718.8386829,123841578.975,247683157.95,1037.5,109.06633864513,31.326308414570633
217,hanhchamda,hanhchamda,3,3,9551.0,2126.521739130435,39.143606209609224,179041427.2547146,88578692.64554445,192769719.28333333,578309157.85,763.3333333333334,6166.449953915012,43.28374419422531
218,giakun99,giakun99,1,1,1900000.0,285109.0,56.469411988386675,178493656.61040512,178493656.61040512,181417566.76,181417566.76,1446.0,31.521641712930077,1.6117017782864203
219,bbskincare1,bbskincare1,16,16,1200000.0,238487.3831168831,55.42431315176801,178058016.76574692,78158015.89286467,209694222.001875,3355107552.03,662.8125,107.7343528933714,39.47139739387063
220,kemtaylong.cafune,kemtaylong.cafune,1,1,44400.0,462.5245901639344,38.690523941785834,177780453.38426176,177780453.38426176,126498632.52,126498632.52,298.0,5505.689971575821,40.53942706151695
221,xoai.phm,xoai.phm,10,10,843800.0,42872.25,51.684007262908246,177502892.54489318,44724940.15058716,97417254.086,974172540.86,816.4,194.5058658009605,55.08610613226629
222,huongmanycolors,huongmanycolors,1,1,222100.0,49905.60526315789,49.89645267042603,177366638.76794273,177366638.76794273,384493107.65,384493107.65,354.0,1018.0247378438534,53.87000826828925
223,pu_unbox95,pu_unbox95,3,3,2267.0,13608.25,40.36753819923351,177295466.69555143,145420556.0892218,239091793.19000003,717275379.57,1346.6666666666667,6105.3413343443,26.512137170511995
224,tam46066,tam46066,1,1,1100000.0,71239.07142857143,53.040460316103974,177062839.06818405,177062839.06818405,208944740.99,208944740.99,198.0,125.35270426859786,15.25853284019329
225,maay_review,maay_review,1,1,24300.0,99892.63636363635,47.75620048206225,176765577.67506889,176765577.67506889,146533520.92,146533520.92,217.0,6086.795218627411,20.631495486670314
226,trangkem1994,trangkem1994,2,2,547100.0,27765.049145299145,49.60373702358594,174682572.09879205,174682572.09879205,365552910.36,731105820.72,1656.0,347.00347457194084,36.648763057431424
227,khongcosonchannel,khongcosonchannel,5,5,353100.0,21984.66896551724,49.0897613176042,173756162.76514035,35661885.70855463,128375776.65,641878883.25,774.6,588.922763724714,37.92971921640836
228,changiusale,changiusale,4,4,6559.0,26847.992125984252,42.91394217187714,173541184.51567736,27212868.428365454,373264100.1975,1493056400.79,829.5,5973.941458048708,60.10847961525229
229,datdaydu84,datdaydu84,1,1,309000.0,54353.983606557376,50.56754901847508,173204372.7429267,173204372.7429267,478722858.15,478722858.15,773.0,684.7447308741014,63.81948975399542
230,anhnhi.quan,anhnhi.quan,1,1,2107.0,12704.042857142857,40.12610208311534,171556137.76725158,171556137.76725158,124930937.54,124930937.54,105.0,5904.464821853804,37.32077990075378
231,pondsvietnam,pondsvietnam,1,1,82000.0,2891.72,43.05019084629947,171309456.15776587,171309456.15776587,767404244.35,767404244.35,1004.0,2824.7955929374657,77.6767645710812
232,hangchanday,hangchanday,4,4,19200.0,9867.047154471544,43.077271372070044,171276031.90379512,161939828.81723705,383821721.9925,1535286887.97,1540.5,5894.661116632829,61.30020351452917
233,hana.lamdep,hana.lamdep,6,6,12800.0,5319.589259259259,41.27649769128227,165690719.50912938,33341590.611821003,355528265.84833336,2133169595.0900002,496.0,5699.175182819527,51.22757146689875
234,hths_nl,hths_nl,1,1,13600.0,493167.1666666667,49.82796957894294,165486260.01144066,165486260.01144066,835605213.06,835605213.06,738.0,5692.019100400423,80.19564054591913
235,mlinh.owii,mlinh.owii,1,1,40700.0,441343.1666666667,51.32144480260128,164874378.86623707,164874378.86623707,350923579.13,350923579.13,966.0,5571.354555595378,53.01701319843225
236,shopdiemhatien,shopdiemhatien,1,1,18900.0,11335.050847457627,43.31609119416386,164803554.23722434,164803554.23722434,505782574.86,505782574.86,875.0,5668.124398302852,67.41612652771958
237,trangskincare83,trangskincare83,1,1,4130.0,8093.491379310345,40.330533171290625,163219509.04822564,163219509.04822564,257165498.91,257165498.91,957.0,5612.682816687897,36.5313349807676
